Courier,Tipo de servicio,Origen,Destino,Zona,Tipo de transporte,Lugar de entrega,Nombre sucursal,Tipo de pago,Capacidad,Plazo estimado
STARKEN,EXPRESS,LAS CONDES,NOGALES,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,4
STARKEN,EXPRESS,LAS CONDES,OCOA,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,4
STARKEN,EXPRESS,LAS CONDES,OLMUE,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,1
STARKEN,EXPRESS,LAS CONDES,PANQUEHUE,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,4
STARKEN,EXPRESS,LAS CONDES,PAPUDO,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,3
STARKEN,EXPRESS,LAS CONDES,PENABLANCA,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,1
STARKEN,EXPRESS,LAS CONDES,PETORCA,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,3
STARKEN,EXPRESS,LAS CONDES,PICHICUY,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,7
STARKEN,EXPRESS,LAS CONDES,PLACILLA (VINA DEL MAR),CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,1
STARKEN,EXPRESS,LAS CONDES,PLAYA ANCHA,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,1
STARKEN,EXPRESS,LAS CONDES,PORTILLO,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,7
STARKEN,EXPRESS,LAS CONDES,PUCHUNCAVI,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,2
STARKEN,EXPRESS,LAS CONDES,PUNTA DE TRALCA,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,3
STARKEN,EXPRESS,LAS CONDES,PUTAENDO,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,3
STARKEN,EXPRESS,LAS CONDES,QUEBRADA DE ALVARADO,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,7
STARKEN,EXPRESS,LAS CONDES,QUILLOTA,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,1
STARKEN,EXPRESS,LAS CONDES,QUILPUE,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,1
STARKEN,EXPRESS,LAS CONDES,QUINTAY,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,2
STARKEN,EXPRESS,LAS CONDES,QUINTERO,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,2
STARKEN,EXPRESS,LAS CONDES,RENACA,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,1
STARKEN,EXPRESS,LAS CONDES,RINCONADA,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,3
STARKEN,EXPRESS,LAS CONDES,RINCONADA DE GUZMAN,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,3
STARKEN,EXPRESS,LAS CONDES,RINCONADA DE SILVA,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,3
STARKEN,EXPRESS,LAS CONDES,ROCAS DE SANTO DOMINGO,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,1
STARKEN,EXPRESS,LAS CONDES,SALADILLO,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,7
STARKEN,EXPRESS,LAS CONDES,SAN ANTONIO,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,1
STARKEN,EXPRESS,LAS CONDES,SAN ESTEBAN,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,4
STARKEN,EXPRESS,LAS CONDES,SAN FELIPE,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,1
STARKEN,EXPRESS,LAS CONDES,SAN ISIDRO DE QUILLOTA,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,4
STARKEN,EXPRESS,LAS CONDES,SAN PEDRO DE QUILLOTA,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,4
STARKEN,EXPRESS,LAS CONDES,SAN SEBASTIAN,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,3
STARKEN,EXPRESS,LAS CONDES,SANTA MARIA,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,3
STARKEN,EXPRESS,LAS CONDES,TABOLANGO,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,4
STARKEN,EXPRESS,LAS CONDES,TUNQUEN,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,2
STARKEN,EXPRESS,LAS CONDES,VALPARAISO,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,1
STARKEN,EXPRESS,LAS CONDES,VILLA ALEMANA,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,1
STARKEN,EXPRESS,LAS CONDES,ZAPALLAR,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,3
STARKEN,EXPRESS,LAS CONDES,RANCAGUA,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,1
STARKEN,EXPRESS,LAS CONDES,AGUA BUENA,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,4
STARKEN,EXPRESS,LAS CONDES,BUCALEMU,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,4
STARKEN,EXPRESS,LAS CONDES,CAHUIL,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,4
STARKEN,EXPRESS,LAS CONDES,CALETONES,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,7
STARKEN,EXPRESS,LAS CONDES,CHEPICA,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,1
STARKEN,EXPRESS,LAS CONDES,CHIMBARONGO,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,4
STARKEN,EXPRESS,LAS CONDES,CIRUELOS,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,4
STARKEN,EXPRESS,LAS CONDES,CODEGUA,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,3
STARKEN,EXPRESS,LAS CONDES,COINCO,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,3
STARKEN,EXPRESS,LAS CONDES,COLTAUCO,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,7
STARKEN,EXPRESS,LAS CONDES,COYA,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,2
STARKEN,EXPRESS,LAS CONDES,CUNACO,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,2
STARKEN,EXPRESS,LAS CONDES,DONIHUE,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,3
STARKEN,EXPRESS,LAS CONDES,EL CARMEN RENGO,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,1
STARKEN,EXPRESS,LAS CONDES,EL MANZANO,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,7
STARKEN,EXPRESS,LAS CONDES,GRANEROS,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,1
STARKEN,EXPRESS,LAS CONDES,LA CEBADA,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,7
STARKEN,EXPRESS,LAS CONDES,LA ESTRELLA,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,7
STARKEN,EXPRESS,LAS CONDES,LA RUFINA,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,7
STARKEN,EXPRESS,LAS CONDES,LARMAHUE,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,2
STARKEN,EXPRESS,LAS CONDES,LAS CABRAS,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,2
STARKEN,EXPRESS,LAS CONDES,LAS NIEVES,CENTRO,TERRESTRE,DOMICILIO,,POR PAGAR,,7
